new file name, old file name, CWE, CWE present, CWE description, CodeQl result
J1000, CWE111_Unsafe_JNI__console_01_bad, CWE-111, True, Unsafe JNI
J1652, CWE191_Integer_Underflow__byte_rand_predec_01_bad, CWE-191, True, Integer Underflow
J1653, CWE191_Integer_Underflow__byte_rand_predec_01_good, CWE-191, False, Integer Underflow
J1654, CWE191_Integer_Underflow__int_connect_tcp_predec_01_bad, CWE-191, True, Integer Underflow
J1655, CWE191_Integer_Underflow__int_connect_tcp_predec_01_good, CWE-191, False, Integer Underflow
J1656, CWE191_Integer_Underflow__int_console_readLine_predec_01_bad, CWE-191, True, Integer Underflow
J1657, CWE191_Integer_Underflow__int_console_readLine_predec_01_good, CWE-191, False, Integer Underflow
J1658, CWE191_Integer_Underflow__int_database_predec_01_bad, CWE-191, True, Integer Underflow
J1659, CWE191_Integer_Underflow__int_database_predec_01_good, CWE-191, False, Integer Underflow
J1660, CWE191_Integer_Underflow__int_Environment_predec_01_bad, CWE-191, True, Integer Underflow
J1661, CWE191_Integer_Underflow__int_Environment_predec_01_good, CWE-191, False, Integer Underflow
J1662, CWE191_Integer_Underflow__int_File_predec_01_bad, CWE-191, True, Integer Underflow
J1663, CWE191_Integer_Underflow__int_File_predec_01_good, CWE-191, False, Integer Underflow
J1664, CWE191_Integer_Underflow__int_getCookies_Servlet_predec_01_bad, CWE-191, True, Integer Underflow
J1665, CWE191_Integer_Underflow__int_getCookies_Servlet_predec_01_good, CWE-191, False, Integer Underflow
J1666, CWE191_Integer_Underflow__int_getParameter_Servlet_predec_01_bad, CWE-191, True, Integer Underflow
J1667, CWE191_Integer_Underflow__int_getParameter_Servlet_predec_01_good, CWE-191, False, Integer Underflow
J1668, CWE191_Integer_Underflow__int_getQueryString_Servlet_predec_01_bad, CWE-191, True, Integer Underflow
J1669, CWE191_Integer_Underflow__int_getQueryString_Servlet_predec_01_good, CWE-191, False, Integer Underflow
J1670, CWE191_Integer_Underflow__int_listen_tcp_predec_01_bad, CWE-191, True, Integer Underflow
J1671, CWE191_Integer_Underflow__int_listen_tcp_predec_01_good, CWE-191, False, Integer Underflow
J1672, CWE191_Integer_Underflow__int_min_predec_01_bad, CWE-191, True, Integer Underflow
J1673, CWE191_Integer_Underflow__int_min_predec_01_good, CWE-191, False, Integer Underflow
J1674, CWE191_Integer_Underflow__int_PropertiesFile_predec_01_bad, CWE-191, True, Integer Underflow
J1675, CWE191_Integer_Underflow__int_PropertiesFile_predec_01_good, CWE-191, False, Integer Underflow
J1676, CWE191_Integer_Underflow__int_Property_predec_01_bad, CWE-191, True, Integer Underflow
J1677, CWE191_Integer_Underflow__int_Property_predec_01_good, CWE-191, False, Integer Underflow
J1678, CWE191_Integer_Underflow__int_random_predec_01_bad, CWE-191, True, Integer Underflow
J1679, CWE191_Integer_Underflow__int_random_predec_01_good, CWE-191, False, Integer Underflow
J1680, CWE191_Integer_Underflow__int_URLConnection_predec_01_bad, CWE-191, True, Integer Underflow
J1681, CWE191_Integer_Underflow__int_URLConnection_predec_01_good, CWE-191, False, Integer Underflow
J1682, CWE191_Integer_Underflow__long_console_readLine_predec_01_bad, CWE-191, True, Integer Underflow
J1683, CWE191_Integer_Underflow__long_console_readLine_predec_01_good, CWE-191, False, Integer Underflow
J1684, CWE191_Integer_Underflow__long_min_predec_01_bad, CWE-191, True, Integer Underflow
J1685, CWE191_Integer_Underflow__long_min_predec_01_good, CWE-191, False, Integer Underflow
J1686, CWE191_Integer_Underflow__long_rand_predec_01_bad, CWE-191, True, Integer Underflow
J1687, CWE191_Integer_Underflow__long_rand_predec_01_good, CWE-191, False, Integer Underflow
J1688, CWE191_Integer_Underflow__short_console_readLine_predec_01_bad, CWE-191, True, Integer Underflow
J1689, CWE191_Integer_Underflow__short_console_readLine_predec_01_good, CWE-191, False, Integer Underflow
J1690, CWE191_Integer_Underflow__short_min_predec_01_bad, CWE-191, True, Integer Underflow
J1691, CWE191_Integer_Underflow__short_min_predec_01_good, CWE-191, False, Integer Underflow
J1692, CWE191_Integer_Underflow__short_rand_predec_01_bad, CWE-191, True, Integer Underflow
J1693, CWE191_Integer_Underflow__short_rand_predec_01_good, CWE-191, False, Integer Underflow
J1694, CWE193_Off_by_One_Error__do_01_bad, CWE-193, True, Off by One Error
J1695, CWE193_Off_by_One_Error__do_01_good, CWE-193, False, Off by One Error
J1696, CWE193_Off_by_One_Error__for_01_bad, CWE-193, True, Off by One Error
J1697, CWE193_Off_by_One_Error__for_01_good, CWE-193, False, Off by One Error
J1698, CWE193_Off_by_One_Error__while_01_bad, CWE-193, True, Off by One Error
J1699, CWE193_Off_by_One_Error__while_01_good, CWE-193, False, Off by One Error
J1700, CWE197_Numeric_Truncation_Error__int_connect_tcp_to_byte_01_bad, CWE-197, True, Numeric Truncation Error,CWE-197 CWE-664 CWE-681 CWE-704
J1701, CWE197_Numeric_Truncation_Error__int_connect_tcp_to_byte_01_good, CWE-197, False, Numeric Truncation Error
J1702, CWE197_Numeric_Truncation_Error__int_connect_tcp_to_short_01_bad, CWE-197, True, Numeric Truncation Error,CWE-197 CWE-664 CWE-681 CWE-704
J1703, CWE197_Numeric_Truncation_Error__int_connect_tcp_to_short_01_good, CWE-197, False, Numeric Truncation Error
J1704, CWE197_Numeric_Truncation_Error__int_console_readLine_to_byte_01_bad, CWE-197, True, Numeric Truncation Error
J1705, CWE197_Numeric_Truncation_Error__int_console_readLine_to_byte_01_good, CWE-197, False, Numeric Truncation Error
J1706, CWE197_Numeric_Truncation_Error__int_console_readLine_to_short_01_bad, CWE-197, True, Numeric Truncation Error
J1707, CWE197_Numeric_Truncation_Error__int_console_readLine_to_short_01_good, CWE-197, False, Numeric Truncation Error
J1708, CWE197_Numeric_Truncation_Error__int_database_to_byte_01_bad, CWE-197, True, Numeric Truncation Error
J1709, CWE197_Numeric_Truncation_Error__int_database_to_byte_01_good, CWE-197, False, Numeric Truncation Error
J1710, CWE197_Numeric_Truncation_Error__int_database_to_short_01_bad, CWE-197, True, Numeric Truncation Error
J1711, CWE197_Numeric_Truncation_Error__int_database_to_short_01_good, CWE-197, False, Numeric Truncation Error
J1712, CWE197_Numeric_Truncation_Error__int_Environment_to_byte_01_bad, CWE-197, True, Numeric Truncation Error
J1713, CWE197_Numeric_Truncation_Error__int_Environment_to_byte_01_good, CWE-197, False, Numeric Truncation Error
J1714, CWE197_Numeric_Truncation_Error__int_Environment_to_short_01_bad, CWE-197, True, Numeric Truncation Error
J1715, CWE197_Numeric_Truncation_Error__int_Environment_to_short_01_good, CWE-197, False, Numeric Truncation Error
J1716, CWE197_Numeric_Truncation_Error__int_File_to_byte_01_bad, CWE-197, True, Numeric Truncation Error
J1717, CWE197_Numeric_Truncation_Error__int_File_to_byte_01_good, CWE-197, False, Numeric Truncation Error
J1718, CWE197_Numeric_Truncation_Error__int_File_to_short_01_bad, CWE-197, True, Numeric Truncation Error
J1719, CWE197_Numeric_Truncation_Error__int_File_to_short_01_good, CWE-197, False, Numeric Truncation Error
J1720, CWE197_Numeric_Truncation_Error__int_large_to_byte_01_bad, CWE-197, True, Numeric Truncation Error
J1721, CWE197_Numeric_Truncation_Error__int_large_to_byte_01_good, CWE-197, False, Numeric Truncation Error
J1722, CWE197_Numeric_Truncation_Error__int_large_to_short_01_bad, CWE-197, True, Numeric Truncation Error
J1723, CWE197_Numeric_Truncation_Error__int_large_to_short_01_good, CWE-197, False, Numeric Truncation Error
J1724, CWE197_Numeric_Truncation_Error__int_listen_tcp_to_byte_01_bad, CWE-197, True, Numeric Truncation Error,CWE-197 CWE-664 CWE-681 CWE-704
J1725, CWE197_Numeric_Truncation_Error__int_listen_tcp_to_byte_01_good, CWE-197, False, Numeric Truncation Error
J1726, CWE197_Numeric_Truncation_Error__int_listen_tcp_to_short_01_bad, CWE-197, True, Numeric Truncation Error,CWE-197 CWE-664 CWE-681 CWE-704
J1727, CWE197_Numeric_Truncation_Error__int_listen_tcp_to_short_01_good, CWE-197, False, Numeric Truncation Error
J1728, CWE197_Numeric_Truncation_Error__int_PropertiesFile_to_byte_01_bad, CWE-197, True, Numeric Truncation Error
J1729, CWE197_Numeric_Truncation_Error__int_PropertiesFile_to_byte_01_good, CWE-197, False, Numeric Truncation Error
J1730, CWE197_Numeric_Truncation_Error__int_PropertiesFile_to_short_01_bad, CWE-197, True, Numeric Truncation Error
J1731, CWE197_Numeric_Truncation_Error__int_PropertiesFile_to_short_01_good, CWE-197, False, Numeric Truncation Error
J1732, CWE197_Numeric_Truncation_Error__int_Property_to_byte_01_bad, CWE-197, True, Numeric Truncation Error
J1733, CWE197_Numeric_Truncation_Error__int_Property_to_byte_01_good, CWE-197, False, Numeric Truncation Error
J1734, CWE197_Numeric_Truncation_Error__int_Property_to_short_01_bad, CWE-197, True, Numeric Truncation Error
J1735, CWE197_Numeric_Truncation_Error__int_Property_to_short_01_good, CWE-197, False, Numeric Truncation Error
J1736, CWE197_Numeric_Truncation_Error__int_random_to_byte_01_bad, CWE-197, True, Numeric Truncation Error
J1737, CWE197_Numeric_Truncation_Error__int_random_to_byte_01_good, CWE-197, False, Numeric Truncation Error
J1738, CWE197_Numeric_Truncation_Error__int_random_to_short_01_bad, CWE-197, True, Numeric Truncation Error
J1739, CWE197_Numeric_Truncation_Error__int_random_to_short_01_good, CWE-197, False, Numeric Truncation Error
J1740, CWE197_Numeric_Truncation_Error__int_URLConnection_to_byte_01_bad, CWE-197, True, Numeric Truncation Error,CWE-197 CWE-664 CWE-681 CWE-704
J1741, CWE197_Numeric_Truncation_Error__int_URLConnection_to_byte_01_good, CWE-197, False, Numeric Truncation Error
J1742, CWE197_Numeric_Truncation_Error__int_URLConnection_to_short_01_bad, CWE-197, True, Numeric Truncation Error,CWE-197 CWE-664 CWE-681 CWE-704
J1743, CWE197_Numeric_Truncation_Error__int_URLConnection_to_short_01_good, CWE-197, False, Numeric Truncation Error
J1744, CWE197_Numeric_Truncation_Error__short_connect_tcp_01_bad, CWE-197, True, Numeric Truncation Error,CWE-197 CWE-664 CWE-681 CWE-704
J1745, CWE197_Numeric_Truncation_Error__short_connect_tcp_01_good, CWE-197, False, Numeric Truncation Error
J1746, CWE197_Numeric_Truncation_Error__short_console_readLine_01_bad, CWE-197, True, Numeric Truncation Error
J1747, CWE197_Numeric_Truncation_Error__short_console_readLine_01_good, CWE-197, False, Numeric Truncation Error
J1748, CWE197_Numeric_Truncation_Error__short_database_01_bad, CWE-197, True, Numeric Truncation Error
J1749, CWE197_Numeric_Truncation_Error__short_database_01_good, CWE-197, False, Numeric Truncation Error
J1750, CWE197_Numeric_Truncation_Error__short_Environment_01_bad, CWE-197, True, Numeric Truncation Error
J1751, CWE197_Numeric_Truncation_Error__short_Environment_01_good, CWE-197, False, Numeric Truncation Error
J1752, CWE197_Numeric_Truncation_Error__short_File_01_bad, CWE-197, True, Numeric Truncation Error
J1753, CWE197_Numeric_Truncation_Error__short_File_01_good, CWE-197, False, Numeric Truncation Error
J1754, CWE197_Numeric_Truncation_Error__short_large_01_bad, CWE-197, True, Numeric Truncation Error
J1755, CWE197_Numeric_Truncation_Error__short_large_01_good, CWE-197, False, Numeric Truncation Error
J1756, CWE197_Numeric_Truncation_Error__short_listen_tcp_01_bad, CWE-197, True, Numeric Truncation Error,CWE-197 CWE-664 CWE-681 CWE-704
J1757, CWE197_Numeric_Truncation_Error__short_listen_tcp_01_good, CWE-197, False, Numeric Truncation Error
J1758, CWE197_Numeric_Truncation_Error__short_PropertiesFile_01_bad, CWE-197, True, Numeric Truncation Error
J1759, CWE197_Numeric_Truncation_Error__short_PropertiesFile_01_good, CWE-197, False, Numeric Truncation Error
J1760, CWE197_Numeric_Truncation_Error__short_Property_01_bad, CWE-197, True, Numeric Truncation Error
J1761, CWE197_Numeric_Truncation_Error__short_Property_01_good, CWE-197, False, Numeric Truncation Error
J1762, CWE197_Numeric_Truncation_Error__short_random_01_bad, CWE-197, True, Numeric Truncation Error
J1763, CWE197_Numeric_Truncation_Error__short_random_01_good, CWE-197, False, Numeric Truncation Error
J1764, CWE197_Numeric_Truncation_Error__short_URLConnection_01_bad, CWE-197, True, Numeric Truncation Error,CWE-197 CWE-664 CWE-681 CWE-704
J1765, CWE197_Numeric_Truncation_Error__short_URLConnection_01_good, CWE-197, False, Numeric Truncation Error
J1766, CWE209_Information_Leak_Error__printStackTrace_01_bad, CWE-209, True, Information Leak Error
J1767, CWE209_Information_Leak_Error__printStackTrace_01_good, CWE-209, False, Information Leak Error
J1768, CWE209_Information_Leak_Error__printStackTrace_Servlet_01_bad, CWE-209, True, Information Leak Error,CWE-200 CWE-209 CWE-497 CWE-664 CWE-668 CWE-703 CWE-755
J1769, CWE209_Information_Leak_Error__printStackTrace_Servlet_01_good, CWE-209, False, Information Leak Error
J1770, CWE226_Sensitive_Information_Uncleared_Before_Release__basic_01_bad, CWE-226, True, Sensitive Information Uncleared Before Release
J1771, CWE226_Sensitive_Information_Uncleared_Before_Release__basic_01_good, CWE-226, False, Sensitive Information Uncleared Before Release
J1772, CWE23_Relative_Path_Traversal__connect_tcp_01_bad, CWE-23, True, Relative Path Traversal,CWE-22 CWE-23 CWE-36 CWE-73 CWE-610 CWE-642 CWE-664 CWE-668 CWE-706,CWE-22 CWE-23 CWE-36 CWE-73 CWE-610 CWE-642 CWE-664 CWE-668 CWE-706
J1773, CWE23_Relative_Path_Traversal__connect_tcp_01_good, CWE-23, False, Relative Path Traversal
J1774, CWE23_Relative_Path_Traversal__console_readLine_01_bad, CWE-23, True, Relative Path Traversal
J1775, CWE23_Relative_Path_Traversal__console_readLine_01_good, CWE-23, False, Relative Path Traversal
J1776, CWE23_Relative_Path_Traversal__database_01_bad, CWE-23, True, Relative Path Traversal
J1777, CWE23_Relative_Path_Traversal__database_01_good, CWE-23, False, Relative Path Traversal
J1778, CWE23_Relative_Path_Traversal__Environment_01_bad, CWE-23, True, Relative Path Traversal
J1779, CWE23_Relative_Path_Traversal__Environment_01_good, CWE-23, False, Relative Path Traversal
J1780, CWE23_Relative_Path_Traversal__File_01_bad, CWE-23, True, Relative Path Traversal
J1781, CWE23_Relative_Path_Traversal__File_01_good, CWE-23, False, Relative Path Traversal
J1782, CWE23_Relative_Path_Traversal__getCookies_Servlet_01_bad, CWE-23, True, Relative Path Traversal,CWE-22 CWE-23 CWE-36 CWE-73 CWE-610 CWE-642 CWE-664 CWE-668 CWE-706,CWE-22 CWE-23 CWE-36 CWE-73 CWE-610 CWE-642 CWE-664 CWE-668 CWE-706
J1783, CWE23_Relative_Path_Traversal__getCookies_Servlet_01_good, CWE-23, False, Relative Path Traversal
J1784, CWE23_Relative_Path_Traversal__getParameter_Servlet_01_bad, CWE-23, True, Relative Path Traversal,CWE-22 CWE-23 CWE-36 CWE-73 CWE-610 CWE-642 CWE-664 CWE-668 CWE-706,CWE-22 CWE-23 CWE-36 CWE-73 CWE-610 CWE-642 CWE-664 CWE-668 CWE-706
J1785, CWE23_Relative_Path_Traversal__getParameter_Servlet_01_good, CWE-23, False, Relative Path Traversal
J1786, CWE23_Relative_Path_Traversal__getQueryString_Servlet_01_bad, CWE-23, True, Relative Path Traversal,CWE-22 CWE-23 CWE-36 CWE-73 CWE-610 CWE-642 CWE-664 CWE-668 CWE-706,CWE-22 CWE-23 CWE-36 CWE-73 CWE-610 CWE-642 CWE-664 CWE-668 CWE-706
J1787, CWE23_Relative_Path_Traversal__getQueryString_Servlet_01_good, CWE-23, False, Relative Path Traversal
J1788, CWE23_Relative_Path_Traversal__listen_tcp_01_bad, CWE-23, True, Relative Path Traversal,CWE-22 CWE-23 CWE-36 CWE-73 CWE-610 CWE-642 CWE-664 CWE-668 CWE-706,CWE-22 CWE-23 CWE-36 CWE-73 CWE-610 CWE-642 CWE-664 CWE-668 CWE-706
J1789, CWE23_Relative_Path_Traversal__listen_tcp_01_good, CWE-23, False, Relative Path Traversal
J1790, CWE23_Relative_Path_Traversal__PropertiesFile_01_bad, CWE-23, True, Relative Path Traversal
J1791, CWE23_Relative_Path_Traversal__PropertiesFile_01_good, CWE-23, False, Relative Path Traversal
J1792, CWE23_Relative_Path_Traversal__Property_01_bad, CWE-23, True, Relative Path Traversal
J1793, CWE23_Relative_Path_Traversal__Property_01_good, CWE-23, False, Relative Path Traversal
J1794, CWE23_Relative_Path_Traversal__URLConnection_01_bad, CWE-23, True, Relative Path Traversal,CWE-22 CWE-23 CWE-36 CWE-73 CWE-610 CWE-642 CWE-664 CWE-668 CWE-706,CWE-22 CWE-23 CWE-36 CWE-73 CWE-610 CWE-642 CWE-664 CWE-668 CWE-706
J1795, CWE23_Relative_Path_Traversal__URLConnection_01_good, CWE-23, False, Relative Path Traversal
J1796, CWE248_Uncaught_Exception__Error_01_bad, CWE-248, True, Uncaught Exception
J1797, CWE248_Uncaught_Exception__Error_01_good, CWE-248, False, Uncaught Exception
J1798, CWE252_Unchecked_Return_Value__FileInputStream_01_bad, CWE-252, True, Unchecked Return Value
J1799, CWE252_Unchecked_Return_Value__FileInputStream_01_good, CWE-252, False, Unchecked Return Value
J1800, CWE253_Incorrect_Check_of_Function_Return_Value__FileInputStream_01_bad, CWE-253, True, Incorrect Check of Function Return Value
J1801, CWE253_Incorrect_Check_of_Function_Return_Value__FileInputStream_01_good, CWE-253, False, Incorrect Check of Function Return Value
J1802, CWE256_Plaintext_Storage_of_Password__basic_01_bad, CWE-256, True, Plaintext Storage of Password
J1803, CWE256_Plaintext_Storage_of_Password__basic_01_good, CWE-256, False, Plaintext Storage of Password
J1804, CWE259_Hard_Coded_Password__driverManager_01_bad, CWE-259, True, Hard Coded Password
J1805, CWE259_Hard_Coded_Password__driverManager_01_good, CWE-259, False, Hard Coded Password
J1806, CWE259_Hard_Coded_Password__kerberosKey_01_bad, CWE-259, True, Hard Coded Password
J1807, CWE259_Hard_Coded_Password__kerberosKey_01_good, CWE-259, False, Hard Coded Password
J1808, CWE259_Hard_Coded_Password__passwordAuth_01_bad, CWE-259, True, Hard Coded Password
J1809, CWE259_Hard_Coded_Password__passwordAuth_01_good, CWE-259, False, Hard Coded Password
J1810, CWE315_Plaintext_Storage_in_Cookie__Servlet_01_bad, CWE-315, True, Plaintext Storage in Cookie,CWE-311 CWE-312 CWE-315 CWE-664 CWE-693 CWE-922,CWE-311 CWE-614 CWE-693
